url,name,description,thumbnail_url,download_url,tags,rating,developer,category,downloads,file_size,last_updated,version,scraped_at,content_hash
https://visualskins.com/skin/hot-rod,Hot Rod Rainmeter Skin,"Do you love to use simple skins that can help you in the first sight? Well, Hot Rod Rainmeter Skin will do that for you, and you can easily track the ram and cpu usage of your computer. There is no hard and fast rule to track the meter, and the dial meter is really easy to read. The skin comprises of 2 circles with a big one and a small one attached to the top with a classic black color on the dial and a red hand for the meter.",https://visualskins.com/i/c/600x400/media/p/300/hot-rod-rainmeter.jpg,https://visualskins.com/media/p/300/hot-rod.rmskin,"CPU, RAM",5.0 by 1 votes,o0Tasker0o,CPU,,34.4 KB,23-Jul-18,,2025-05-30T08:12:23.135028,9df22e1a7ecdd427d26352d7f20234fe
https://visualskins.com/skin/core-loads,Core Loads Rainmeter Skin,"The skin offers you the CPU tracker to keep a track on your processor cores. If you are the one who works with the CPU cores or you want to know all about them then Core Loads Rainmeter Skin is all that you need. This skin for rainmenter will show you everything about the cores up to octa-core processor, and it can help you while doing some high-performance work on your system.",https://visualskins.com/i/c/600x400/media/p/173/core-loads-rainmeter.jpg,https://visualskins.com/media/p/173/core-loads.rmskin,"CPU, minimalism",5.0 by 1 votes,Aethrios,CPU,,1.1 KB,26-Jun-18,,2025-05-30T08:12:23.158748,21e14775823ebfe8015583486df39b1b
https://visualskins.com/skin/sword-art-online-health-bar,Sword Art Online Health Bar Rainmeter Skin,"If you are a fun of online animated video games, more particularly the Sword Art Online, youll love the Sword Art Online Health bar skin on your desktop. The skin features a sword-like health bar with original HUD and font just like the game series. It indicates the battery level, RAM usage and CPU utilization.",https://visualskins.com/i/c/600x400/media/p/204/sword-art-online-health-bar-rainmeter.jpg,https://visualskins.com/media/p/204/sword-art-online-health-bar.rmskin,"battery, CPU, RAM",4.7 by 3 votes,RavenHawk7,CPU,,730.6 KB,6-Jul-18,,2025-05-30T08:12:23.380485,0bfefb98aba28d40b66e74cba28be8ca
https://visualskins.com/skin/dynamic-cpu-core,Dynamic CPU Core Rainmeter Skin,"The Dynamic CPU Core rainmeter plugin makes the process of checking your CPU performance and CPU temperature simpler just by looking at two independent and scalable radii. The skin uses CoreTemp for temperature readings, which mean the measurements, are recorded per core and not per thread. The CPU ring will generate slices based on the number of cores, with each slice expanding as per the load increase.",https://visualskins.com/i/c/600x400/media/p/175/dynamic-cpu-core-rainmeter.jpg,https://visualskins.com/media/p/175/dynamic-cpu-core.rmskin,CPU,4.5 by 2 votes,injust29,CPU,,43.0 KB,27-Jun-18,,2025-05-30T08:12:23.408737,918d008fc2ee8d7a64fc49c5304e8f2e
https://visualskins.com/skin/cpustats,CPUStats Rainmeter Skin,"Have you ever been working on your computer and became curious about the status of your computer? Knowing the condition of your CPU is very important, not just the speed with which the processor is running, but the temperature of it as well. What if there was a way to check it by looking at your desktop. Think about it, no extra button pushes or clicking on a bunch of different options to get to that one piece of information. With the CPUStats Rainmeter Skin, you only need to look at your desktop, and youll have the answer you want.",https://visualskins.com/i/c/600x400/media/26/cpustats-temperature-and-usage-rainmeter.jpg,https://visualskins.com/media/p/26/cpustats-temperature-and-usage.rmskin,"CPU, minimalism",5.0 by 1 votes,Raion1337,CPU,,5.1 KB,3-May-18,,2025-05-30T08:12:23.479229,ace69d5985db98404e597383277662e9
https://visualskins.com/skin/cerulean-blue,Cerulean Blue Rainmeter Skin,"Do you find checking your CPU usage and performance quite a hassle? Well, dont worry because the Cerulean Blue Rainmeter skin with CPU-meter can help you get precise info about your CPUs actual processor load, right on your desktop. The skin comes with a CPU-histogram, which displays three different colors based on usage: 0 to 30 percent, blue; 31 to 70 percent, yellow and 71 to 100 percent, red. And the little cutie Rainbow Dash, from My Little Pony animated series, will change her position from sleeping to flying, depending on the actual processor load.",https://visualskins.com/i/c/600x400/media/p/329/cerulean-blue-rainmeter.jpg,https://visualskins.com/media/p/329/cerulean-blue.rmskin,CPU,5.0 by 2 votes,Alpha268,CPU,,97.1 KB,26-Jul-18,,2025-05-30T08:12:23.616433,02eacfe57b877cb64a80fb7fb8b694dc
https://visualskins.com/skin/elected,Elected Rainmeter Skin,"Are you looking for a desktop function that will help you monitor your CPU performance in a simpler and more realistic manner? Then the Elected Rainmeter desktop skin, which resembles a seismogram, could just be what you need to install on your computer. When the CPU percentage usage increases, the waves also intensify in correspondence, just like seismic waves would do for an earthquake.",https://visualskins.com/i/c/600x400/media/p/162/elected-rainmeter.jpg,https://visualskins.com/media/p/162/elected.rmskin,CPU,5.0 by 2 votes,maKrop,CPU,,3.4 KB,25-Jun-18,,2025-05-30T08:12:23.889308,f98d20621f7af82082a1e405f5835153
https://visualskins.com/skin/bitmapcpu,BitmapCPU Rainmeter Skin,"There is no simpler way to monitor your CPU usage than having a skin with a Bitmap meter on your desktop. This Rainmeter addon is simple and features three huge boxes (with bitmaps) displaying the CPU percentage usage in bold figures. You can choose to have the figures shown in green or red. And with the background also being a little unfussy, checking your system performance will just be quick and seamless.",https://visualskins.com/i/c/600x400/media/p/284/bitmapcpu-rainmeter.jpg,https://visualskins.com/media/p/284/bitmapcpu.rmskin,CPU,4.7 by 3 votes,jsmorley,CPU,,16.7 KB,20-Jul-18,,2025-05-30T08:12:23.923292,14b079f7b7478e3d2a7bc59c547a790d
https://visualskins.com/skin/simpledp,SimpleDP Rainmeter Skin,"Monitoring your CPU performance doesnt have to be a difficult task anymore. With SimpleDP Rainmeter plugin, you can check your CPU usage, microprocessor clock speed in terms of Mhz as well as SWAP memory and uptime by just taking a simple glance at your screen. All these aspects of CPU and SWAP memory performance are indicated using real-time gauges that correspond with the displayed percentages.",https://visualskins.com/i/c/600x400/media/p/311/simpledp-rainmeter.jpg,https://visualskins.com/media/p/311/simpledp.rmskin,CPU,5.0 by 1 votes,achfighter,CPU,,271.8 KB,24-Jul-18,,2025-05-30T08:12:24.105562,b2c88bef3b001e0446c2a93289c57662
https://visualskins.com/skin/eqclock,EQClock Rainmeter Skin,"If you are concerned about getting an easy to use skin for your rainmeter suite then choosing up EQClock Rainmeter Skin would be just the right option for you. The widget might look simple with just a movable analog clock, but it is more than that. If you look closely then you will find that you can keep a track of the equalizer, RAM, CPU and NET indicator of your desktop application, as well.",https://visualskins.com/i/c/600x400/media/p/195/eqclock-rainmeter.jpg,https://visualskins.com/media/p/195/eqclock.rmskin,"clock, CPU, minimalism, network, RAM, visualizer",5.0 by 2 votes,mehdieft95,Minimalism,,8.4 KB,3-Jul-18,,2025-05-30T08:12:24.145163,a00b5e9cfa9b0bb14f7579ed703abcfd
https://visualskins.com/skin/cubes,Cubes Rainmeter Skin,"Get rid of the blandness on your desktop by adding a set of interlocking cubes that will display time, CPU& RAM usage and battery level in a sharp and elegant manner. There are lines drawn randomly outside and sometimes touching the cubes, which make the displayed items appear right in place.",https://visualskins.com/i/c/600x400/media/p/273/cubes-rainmeter.jpg,https://visualskins.com/media/p/273/cubes.rmskin,"battery, clock, CPU, RAM",5.0 by 2 votes,Skryyne,CPU,,20.8 KB,18-Jul-18,,2025-05-30T08:12:24.346959,3a2640ecd006abb457668ef82214190c
https://visualskins.com/skin/adv-sensor,Adv Sensor Rainmeter Skin,"The Acoustic Doppler Velocity (ADV) sensor Rainmeter plugin makes tracking your CPU and GPU performance easier and more realistic. With the horizontal line showing time and the vertical line indicating the configuration, you can have a look at the sensors as they move up and down and get a feel of whats going on in your computer system. The ADV sensor table has a time gap of 5 minutes which can allow you to track performance from the 5 minutes mark going forward.",https://visualskins.com/i/c/600x400/media/p/272/adv-sensor-rainmeter.jpg,https://visualskins.com/media/p/272/adv-sensor.rmskin,CPU,4.7 by 3 votes,XANCI,CPU,,5.7 KB,18-Jul-18,,2025-05-30T08:12:24.364133,fdbc2e7748ea81fac903af412049ebf2
https://visualskins.com/skin/hdd-jeans,HDD Jeans Rainmeter Skin,"Do you want to monitor the HDD space used and the recycle bin size, all from the convenience of your desktop? Then look no further than the HDD Jeans skin for rainmeter. With this skin, youll be able to get crisp details of disk space used, both in text and histogram illustration. The recycle bin is also plainly put on the desktop and the figures showing how full or empty it is are also clear. You simply dont have to try so hard monitoring your disk and recycle bin space with this skin.",https://visualskins.com/i/c/600x400/media/p/500/hdd-jeans-rainmeter.jpg,https://visualskins.com/media/p/500/hdd-jeanes.rmskin,"HDD, recycle bin",4.7 by 3 votes,lewamora4ok,HDD,,2.2 MB,"Aug. 31, 2018",,2025-05-30T08:12:24.609413,5a4de1b6b3a66e06e52450d49743508d
https://visualskins.com/skin/hdd-status,HDD Status Rainmeter Skin,"This is the easiest and most straightforward rainmeter desktop skin that you will ever come across. The skin works as per the name, and it will show you the status of your hard drives in the best way possible. You can add your desired drives to the desktop, and it will show you a bar displaying the name of the drive and free space available in the desired drive.",https://visualskins.com/i/c/600x400/media/p/586/hdd-status-rainmeter.jpg,https://visualskins.com/media/p/586/hdd-status.rmskin,HDD,5.0 by 1 votes,easy-art,HDD,,368.6 KB,"Sept. 21, 2018",,2025-05-30T08:12:24.623249,3184e0e560093c0ccb75f321a3b55667
https://visualskins.com/skin/skybar,SkyBar Rainmeter Skin,"If you quite often fill the main hard disk of your PC with a lot of items, you might need to monitor the free space available in your PCs hard drive before you store more items. The SkyBarRainmeter skin is a perfect solution. It informs you about how much space is free in each drive of your computer.",https://visualskins.com/i/c/600x400/media/p/587/skybar-rainmeter.jpg,https://visualskins.com/media/p/587/skybar.rmskin,HDD,5.0 by 2 votes,onupirat,HDD,,14.8 KB,"Sept. 21, 2018",,2025-05-30T08:12:24.646833,979afba4d1fed1145481a164c5368a1c
https://visualskins.com/skin/system-hdd,System HDD Rainmeter Skin,"Just as the name of the skin indicates, this skin is pretty simple and easy to use. You will get an icon which will show you the memory usage of your applications hard disk drives. You will get to see the system hdd, total swap memory, C drive with total used space and free space with your rainmeter desktop skin. It is quite effective if you are looking for a skin to use as a hdd tracker without using much of your ram.",https://visualskins.com/i/c/600x400/media/p/585/system-hdd-rainmeter.jpg,,HDD,5.0 by 2 votes,minhtrimatrix,HDD,,22.9 KB,"Sept. 21, 2018",,2025-05-30T08:12:24.830832,5f88d49d26de88ea73d5d36aa673c30a
https://visualskins.com/skin/hdd-typography,HDD Typography Rainmeter Skin,HDD Typography Rainmeter Skin displays hard disk statistics on your desktop. The design is simple but gives your desktop a unique look while displaying all the necessary information about disk space. HDD Rainmeter skin displays all your drives and shows free and used space for each of the drives.,https://visualskins.com/i/c/600x400/media/34/hdd-typography-rainmeter.jpg,https://visualskins.com/media/p/34/hdd-typography.rmskin,"HDD, minimalism",5.0 by 1 votes,Dashie36,HDD,,269.8 KB,3-May-18,,2025-05-30T08:12:25.312159,daee2d078da566378b2e85f8d4cbf391
